id,region,start,end,strand
54895,chr4,188577400,188577600,
54896,chr7,75923400,75924000,
54897,chr16,89695600,89695800,
54898,chr6,4714999,4715600,
54899,chr1,116075800,116076201,
54900,chr13,44526000,44526200,
54901,chr12,95484600,95484800,
54902,chr8,122537800,122538200,
54903,chr10,63129999,63130201,
54904,chr2,21441600,21442200,
54905,chr7,70172000,70172200,
54906,chr2,149580000,149580601,
54907,chr6,148218200,148218800,
54908,chr6,124766000,124766200,
54909,chr10,63369800,63370000,
54910,chr1,67849200,67849400,
54911,chr1,162554800,162555000,
54912,chr4,29375799,29376600,
54913,chr11,76947000,76947200,
54914,chr18,5587000,5587200,
54915,chr4,163677600,163678200,
54916,chr3,60434600,60435400,
54917,chr17,70426600,70427000,
54918,chr2,9908800,9909600,
54919,chr17,21053199,21053400,
54920,chr1,232017600,232017800,
54921,chr6,46435600,46436200,
54922,chr8,38014600,38014800,
54923,chr18,58490600,58491000,
54924,chr6,18293400,18293801,
54925,chr5,175976200,175976400,
54926,chr14,33801200,33801400,
54927,chr5,102930400,102930800,
54928,chr9,88303999,88304201,
54929,chr7,2384800,2385000,
54930,chr11,2288600,2288801,
54931,chr13,42735400,42735600,
54932,chr2,102482600,102483401,
54933,chr7,2192200,2192400,
54934,chr1,227302000,227302400,
54935,chr10,60710600,60711000,
54936,chr8,93294600,93295000,
54937,chr2,148508000,148508400,
54938,chrX,109399200,109399400,
54939,chr3,196946000,196946200,
54940,chrX,147891800,147892201,
54941,chr9,105413200,105414000,
54942,chr13,50172600,50172800,
54943,chr3,116031400,116031600,
54944,chr5,142576600,142577000,
54945,chr2,241492400,241492600,
54946,chr7,15581400,15581601,
54947,chr14,54314400,54314600,
54948,chr1,173226400,173226801,
54949,chr22,20610399,20610601,
54950,chr1,35267400,35267600,
54951,chr5,123181600,123181800,
54952,chr1,97680999,97681201,
54953,chr18,67669200,67669400,
54954,chr2,167496000,167496600,
54955,chr18,27022400,27023000,
54956,chr14,26143000,26143200,
54957,chr16,2089199,2089600,
54958,chr8,6180599,6181200,
54959,chr8,52814800,52815000,
54960,chr18,12273799,12274000,
54961,chr12,122519200,122519400,
54962,chr4,174663000,174663800,
54963,chr4,27115200,27116000,
54964,chr15,63576400,63576800,
54965,chr8,66900600,66901200,
54966,chr20,4476999,4477800,
54967,chr1,210655199,210655600,
54968,chr2,224308599,224309000,
54969,chr8,99073600,99073800,
54970,chr18,10194600,10195200,
54971,chr4,167213000,167213200,
54972,chr12,23930000,23930200,
54973,chr7,87377000,87377200,
54974,chr11,78667400,78667600,
54975,chr15,71345400,71345600,
54976,chr1,185837599,185838201,
54977,chr5,62280600,62280800,
54978,chr13,38365800,38366000,
54979,chr5,81576000,81576200,
54980,chr5,2298800,2299200,
54981,chr6,47859000,47859600,
54982,chr6,70142000,70142200,
54983,chr12,57929200,57930000,
54984,chr1,77027800,77028400,
54985,chr9,84728800,84729200,
54986,chr2,150036400,150036600,
54987,chr1,86953400,86953600,
54988,chr2,30491400,30491600,
54989,chr1,22123600,22123800,
54990,chr2,32719800,32720000,
54991,chr10,121183399,121183601,
54992,chr17,39709600,39709800,
54993,chr4,181220000,181220400,
54994,chr10,93997400,93997600,
54995,chr10,107533400,107533600,
54996,chr15,67277800,67278600,
54997,chr6,68649799,68650201,
54998,chr12,53303200,53303600,
54999,chr8,99439600,99440000,
55000,chr20,51831999,51832400,
55001,chr15,39661600,39662200,
55002,chr5,82833400,82833600,
55003,chr16,7516800,7517000,
55004,chr19,12425600,12426200,
55005,chr22,35266000,35266600,
55006,chr10,111102400,111102800,
55007,chr3,179720000,179720400,
55008,chr8,78509800,78510200,
55009,chr22,25514400,25515200,
55010,chr9,106858000,106858600,
55011,chr9,24007200,24007600,
55012,chr2,177381200,177381800,
55013,chr10,4511599,4511801,
55014,chr4,97847600,97848200,
55015,chr5,9514400,9514600,
55016,chr22,39829200,39829400,
55017,chr5,158748200,158748800,
55018,chr6,137782200,137782400,
55019,chr1,39500999,39501601,
55020,chr11,46980000,46980400,
55021,chr7,70040600,70041001,
55022,chr4,7962200,7962800,
55023,chr2,189430400,189430800,
55024,chr6,2099000,2099400,
55025,chr15,80407000,80407400,
55026,chr10,2529600,2530000,
55027,chr5,8437000,8437200,
55028,chr7,104100400,104101200,
55029,chr5,155316400,155316600,
55030,chr21,45845199,45845800,
55031,chr1,89981200,89981400,
55032,chr16,53172600,53172800,
55033,chr4,70313600,70313800,
55034,chr14,95622600,95623400,
55035,chr3,168262800,168263000,
55036,chr11,134981200,134981400,
55037,chr5,129916000,129916400,
55038,chr6,33869200,33869400,
55039,chr19,48550000,48550400,
55040,chr15,100914199,100914400,
55041,chr13,54416200,54416600,
55042,chr16,8845400,8845600,
55043,chr22,36973600,36973800,
55044,chr7,70040200,70040400,
55045,chrX,40297200,40297400,
55046,chr1,32627200,32627601,
55047,chr3,133123600,133123801,
55048,chr6,66508400,66508801,
55049,chr2,44555800,44556000,
55050,chr5,50769000,50769200,
55051,chr2,196545600,196545800,
55052,chr21,32496800,32497400,
55053,chr11,34756999,34757401,
55054,chr20,13977000,13977400,
55055,chr9,62659200,62659400,
55056,chr17,35943600,35943800,
55057,chr1,216731400,216732000,
55058,chr3,34382200,34383001,
55059,chr7,131380800,131381200,
55060,chr15,67722000,67722400,
55061,chr8,97356400,97356600,
55062,chr17,618000,618400,
55063,chr12,49008800,49009400,
55064,chr2,228659800,228660000,
55065,chr21,14095200,14095600,
55066,chr9,33773000,33773200,
55067,chr1,168250000,168250200,
55068,chr14,60634800,60635000,
55069,chr3,186089800,186090000,
55070,chr8,127484600,127484800,
55071,chr11,92213400,92213600,
55072,chr1,97084200,97084601,
55073,chr12,46919799,46920200,
55074,chr8,107140600,107141400,
55075,chr2,64823200,64823600,
55076,chr10,111209600,111210200,
55077,chr18,41225800,41226601,
55078,chr8,85802000,85802401,
55079,chr7,118772400,118772600,
55080,chr2,32330600,32331401,
55081,chr2,38449400,38449600,
55082,chr8,93257400,93257800,
55083,chr13,83825600,83825801,
55084,chr4,122823200,122823400,
55085,chr2,209441600,209442000,
55086,chr12,29738200,29738601,
55087,chr7,137685800,137686200,
55088,chr1,198993800,198994200,
55089,chr2,77484000,77484400,
55090,chr16,70323800,70324200,
55091,chr17,69743399,69743600,
55092,chrX,15602800,15603200,
55093,chr9,90831000,90831400,
55094,chr10,62088599,62088800,
55095,chr6,107813799,107814001,
55096,chr3,54294200,54294600,
55097,chr3,160842200,160842400,
55098,chr14,43587000,43587600,
55099,chr4,17007000,17007200,
55100,chr15,64192199,64192400,
55101,chr8,57936200,57937001,
55102,chr11,766600,767400,
55103,chr15,33492600,33493400,
55104,chr3,119925000,119925400,
55105,chr18,2421800,2422200,
55106,chr4,111961200,111961400,
55107,chr11,8110600,8111000,
55108,chr6,98125200,98125400,
55109,chr5,151690200,151690400,
55110,chr6,98542600,98542800,
55111,chr2,127353800,127354001,
55112,chr1,195718400,195718600,
55113,chr6,106453600,106454001,
55114,chr10,95440800,95441000,
55115,chr1,69845800,69846600,
55116,chr19,4844799,4845001,
55117,chr5,60498399,60498600,
55118,chr15,70497400,70498001,
55119,chr13,107339399,107339600,
55120,chr10,131047599,131047801,
55121,chr20,3967200,3967400,
55122,chr1,88469400,88469600,
55123,chr14,56183600,56183800,
55124,chr11,80778200,80778800,
55125,chr7,121786200,121786600,
55126,chr6,151175800,151176400,
55127,chr3,62964800,62965000,
55128,chr2,50122200,50122800,
55129,chr3,29742200,29742600,
55130,chr16,90223000,90223800,
55131,chr6,131960600,131961200,
55132,chr7,13508600,13509000,
55133,chr9,86511800,86512200,
55134,chr3,160812600,160812800,
55135,chr16,75598200,75598400,
55136,chr17,8721400,8722200,
55137,chr4,88291000,88291200,
55138,chr2,122155800,122156600,
55139,chr18,10387200,10387400,
55140,chr14,50633200,50633400,
55141,chr19,55154200,55154400,
55142,chr6,16933800,16934200,
55143,chr4,101700200,101700800,
55144,chr15,88012000,88012200,
55145,chr4,187302400,187302601,
55146,chr5,115440800,115441200,
55147,chr12,32083599,32084200,
55148,chr1,93783800,93784000,
55149,chr13,101572200,101572601,
55150,chr13,76866400,76867200,
55151,chr3,130661600,130662000,
55152,chr8,47198600,47198800,
55153,chr13,110813000,110813200,
55154,chr14,36023000,36023200,
55155,chr5,65555400,65556200,
55156,chr1,66637200,66637400,
55157,chr12,120729000,120729800,
55158,chr9,95813800,95814400,
55159,chr5,178228800,178229000,
55160,chr11,31485800,31486400,
55161,chr1,83459600,83459800,
55162,chr5,66139000,66139200,
55163,chr6,18021200,18021601,
55164,chr3,187103400,187103600,
55165,chr6,139996799,139997000,
55166,chr1,169660200,169660600,
55167,chr7,15087000,15087600,
55168,chr9,84642600,84643400,
55169,chr13,23739600,23740400,
55170,chr5,122137599,122138400,
55171,chr11,24756000,24756600,
55172,chr20,23167200,23167601,
55173,chr6,106968999,106969201,
55174,chr20,1593800,1594000,
55175,chr15,22790400,22791200,
55176,chr6,121657999,121658600,
55177,chr4,32858400,32858600,
55178,chr1,54420999,54421800,
55179,chr13,96475800,96476200,
55180,chr4,104408800,104409201,
55181,chr18,581200,581400,
55182,chr7,72836400,72836800,
55183,chr1,21789800,21790000,
55184,chr1,226608400,226609001,
55185,chr7,10696000,10696400,
55186,chr10,51093000,51093600,
55187,chr4,65593400,65593800,
55188,chr8,61604000,61604200,
55189,chr22,33465400,33466000,
55190,chr17,69811800,69812000,
55191,chr6,85621400,85622000,
55192,chr11,85394800,85395000,
55193,chr21,31329400,31330200,
55194,chr1,80385200,80385400,
55195,chr8,92629400,92629600,
55196,chr2,126705400,126705600,
55197,chr2,188435400,188435600,
55198,chr4,62018600,62018800,
55199,chr9,7372200,7372400,
55200,chr18,26792200,26793001,
55201,chrX,136320200,136320600,
55202,chr12,104207599,104208000,
55203,chr9,4714000,4714801,
55204,chr14,52336200,52336800,
55205,chr3,4044199,4044600,
55206,chr5,159786200,159786400,
55207,chr10,95750400,95751000,
55208,chrX,74322200,74322400,
55209,chr9,28197800,28198000,
55210,chr11,111135800,111136200,
55211,chr3,155945600,155945800,
55212,chr13,110120400,110121000,
55213,chrX,51771999,51772400,
55214,chr8,129904600,129904800,
55215,chr11,35483399,35483801,
55216,chr1,26680600,26681400,
55217,chr6,119512600,119512800,
55218,chr17,668600,669400,
55219,chr12,5727400,5727600,
55220,chr19,30630400,30630801,
55221,chr3,197587200,197587400,
55222,chr7,7766600,7766800,
55223,chr11,76938400,76938800,
55224,chrX,22093200,22093600,
55225,chr11,8022800,8023600,
55226,chr20,50064600,50064800,
55227,chr10,114207400,114207800,
55228,chr2,75634999,75635401,
55229,chr6,2448200,2448600,
55230,chr11,87115600,87115800,
55231,chr3,126518400,126519001,
55232,chr2,143668200,143668800,
55233,chr7,86958600,86958800,
55234,chr4,169555800,169556000,
55235,chr12,98527800,98528000,
55236,chr2,119942800,119943401,
55237,chr3,171213200,171213400,
55238,chr7,74461800,74462000,
55239,chr5,9512400,9512800,
55240,chr16,12343400,12343600,
55241,chr6,133101400,133101600,
55242,chr9,5293000,5293600,
55243,chr3,113660000,113660401,
55244,chr1,175312000,175312600,
55245,chr2,208280800,208281400,
55246,chr1,80838000,80838200,
55247,chr3,57041800,57042200,
55248,chr4,25211200,25211400,
55249,chr2,99323800,99324000,
55250,chr14,78327599,78328200,
55251,chr1,94690800,94691000,
55252,chr2,203780000,203780400,
55253,chr4,107885800,107886000,
55254,chr15,76954400,76954800,
55255,chr5,5905200,5905600,
55256,chr5,81014800,81015200,
55257,chr7,11295000,11295200,
55258,chr6,164469599,164469801,
55259,chr5,71415600,71415801,
55260,chr2,85692000,85692200,
55261,chr5,42226400,42226600,
55262,chr20,18573800,18574200,
55263,chr7,22387799,22388200,
55264,chr12,16003000,16003200,
55265,chr4,127995999,127996200,
55266,chr5,70822800,70823400,
55267,chr12,1343000,1343800,
55268,chr13,22135600,22136000,
55269,chr11,72694400,72695000,
55270,chr10,49838400,49839000,
55271,chr18,42807600,42808400,
55272,chr8,4101400,4101600,
55273,chr3,162459600,162459800,
55274,chr1,168831600,168831800,
55275,chr1,161948600,161949200,
55276,chr5,152442600,152442800,
55277,chr10,120897200,120897400,
55278,chr1,8039200,8039400,
55279,chr4,145307200,145307600,
55280,chr17,41614800,41615000,
55281,chr9,7178600,7179200,
55282,chr3,176947800,176948000,
55283,chr1,218439599,218440000,
55284,chr3,39423599,39423801,
55285,chr2,201704200,201704800,
55286,chr7,8615000,8615600,
55287,chr18,3234600,3234800,
55288,chr18,3157000,3157200,
55289,chr6,131172399,131172600,
55290,chr20,12788600,12789000,
55291,chr2,166123200,166123400,
55292,chr4,68113400,68113600,
55293,chr1,224256799,224257000,
55294,chr5,40557000,40557801,
55295,chr18,2326400,2326600,
55296,chr4,94849400,94849600,
55297,chr12,53805800,53806200,
55298,chr2,136108600,136108800,
55299,chr21,34096600,34097000,
55300,chr5,151825599,151826000,
55301,chr9,5878200,5878400,
55302,chr5,169356600,169357400,
55303,chr8,18287200,18287401,
55304,chr1,214744400,214744800,
55305,chr5,128629399,128629600,
55306,chr12,79013000,79013200,
55307,chr3,60598600,60599001,
55308,chr2,233396200,233396400,
55309,chr7,33973399,33974000,
55310,chr6,150991800,150992000,
55311,chr4,47269600,47269800,
55312,chr3,192164200,192164600,
55313,chrX,131573600,131573800,
55314,chr6,20993400,20993600,
55315,chr11,63720000,63720201,
55316,chr8,88061400,88061800,
55317,chrX,67093600,67093800,
55318,chr16,59355400,59355800,
55319,chr2,145031000,145031200,
55320,chr4,183285600,183285800,
55321,chr17,20960800,20961000,
55322,chr7,72649999,72650600,
55323,chr8,127953400,127953600,
55324,chr9,90872800,90873200,
55325,chr8,95807600,95807800,
55326,chr7,8231000,8231400,
55327,chr9,6248600,6248800,
55328,chr2,82921000,82921400,
55329,chr8,43063000,43063200,
55330,chr15,47304400,47304600,
55331,chr4,137892199,137892600,
55332,chr5,146726000,146726400,
55333,chr10,74453000,74453600,
55334,chr10,10338200,10339000,
55335,chr8,90852800,90853201,
55336,chr11,71156600,71156800,
55337,chr6,128763600,128764400,
55338,chr16,5606600,5607000,
55339,chr1,46652799,46653400,
55340,chr7,128515200,128515600,
55341,chr2,182101599,182101800,
55342,chr8,127354799,127355001,
55343,chr8,38678400,38678800,
55344,chr5,56962400,56962600,
55345,chr5,147767200,147767400,
55346,chr5,129723600,129723800,
55347,chr16,65376799,65377401,
55348,chr17,56718400,56719000,
55349,chr14,75054600,75054800,
55350,chr16,68397600,68398000,
55351,chr6,137173600,137174000,
55352,chr9,130802800,130803401,
55353,chr8,63417600,63418000,
55354,chr1,82590400,82591200,
55355,chr6,3890000,3890200,
55356,chr6,149459999,149460201,
55357,chr13,37998400,37998600,
55358,chr11,106714200,106714800,
55359,chr11,78132600,78132800,
55360,chr5,11715400,11715600,
55361,chr12,24479599,24479800,
55362,chr7,2667800,2668601,
55363,chr5,109170400,109171200,
55364,chrX,8027600,8027800,
55365,chr17,50496000,50496200,
55366,chr5,107631999,107632600,
55367,chr12,18953600,18953800,
55368,chr1,219359000,219359600,
55369,chr1,84566000,84566200,
55370,chr4,108473400,108473800,
55371,chr13,27591800,27592200,
55372,chr10,21673400,21673600,
55373,chr11,24448000,24448600,
55374,chr4,188783600,188783801,
55375,chr14,72457799,72458400,
55376,chr19,30496800,30497600,
55377,chr5,173547599,173548001,
55378,chr9,120985000,120985200,
55379,chr2,115524400,115525000,
55380,chr3,151379000,151379800,
55381,chr5,154698400,154698600,
55382,chr15,55683200,55684000,
55383,chr9,93446000,93446200,
55384,chr5,118095000,118095600,
55385,chr3,21735200,21735400,
55386,chr17,18046000,18046600,
55387,chr17,18951800,18952001,
55388,chr6,130977000,130977800,
55389,chr2,148358000,148358200,
55390,chr1,145473000,145473400,
55391,chr18,35840200,35840400,
55392,chr18,53544800,53545400,
55393,chr8,39271800,39272601,
55394,chr1,15367800,15368600,
55395,chr9,74571199,74572000,
55396,chr10,26640000,26640400,
55397,chr4,187607000,187607600,
55398,chr5,76758800,76759000,
55399,chr19,43814800,43815000,
55400,chr17,19429600,19430000,
55401,chr2,23432600,23433200,
55402,chr13,97190000,97190200,
55403,chr3,30202600,30202800,
55404,chr10,18246800,18247400,
55405,chr3,150240600,150241400,
55406,chrX,140097000,140097400,
55407,chr7,115618400,115618801,
55408,chr2,12340199,12340401,
55409,chr6,50278799,50279001,
55410,chr21,36347600,36348000,
55411,chr4,149738200,149738800,
55412,chr11,84681800,84682000,
55413,chr15,25755400,25756200,
55414,chr5,143591200,143591800,
55415,chr5,160556800,160557600,
55416,chr3,124993000,124993200,
55417,chr6,152126000,152126400,
55418,chr12,67078600,67078800,
55419,chr12,89075999,89076800,
55420,chr5,166663000,166663200,
55421,chr14,25030200,25030600,
55422,chr5,134343400,134343600,
55423,chr1,55298400,55299000,
55424,chr6,143616800,143617200,
55425,chr11,92276400,92277200,
55426,chr17,81708600,81708800,
55427,chr2,29039600,29040000,
55428,chr3,99498800,99499000,
55429,chr9,70165199,70165600,
55430,chr16,22544000,22544200,
55431,chr7,22659600,22660000,
55432,chr7,6224600,6225000,
55433,chr2,9749200,9749400,
55434,chr9,23678000,23678200,
55435,chr14,104014400,104014601,
55436,chr13,88979400,88980000,
55437,chr10,72749800,72750000,
55438,chr1,92931400,92931600,
55439,chr8,123826200,123826400,
55440,chr10,125979000,125979400,
55441,chr4,183826200,183826600,
55442,chr5,125269800,125270400,
55443,chr2,118575200,118575400,
55444,chr8,79248800,79249601,
55445,chr19,20134800,20135201,
55446,chr8,19288400,19288600,
55447,chr17,28085400,28086000,
55448,chr3,5585400,5585800,
55449,chr11,46481000,46481600,
55450,chr11,71565000,71565800,
55451,chr6,140494800,140495000,
55452,chr4,105357400,105357800,
55453,chr4,5111800,5112600,
55454,chr1,94207800,94208000,
55455,chr14,48900600,48900800,
55456,chr11,93051200,93051800,
55457,chr10,96319800,96320600,
55458,chr7,142004200,142004400,
55459,chr1,44587800,44588001,
55460,chr14,70094600,70095200,
55461,chr16,66982200,66982800,
55462,chr14,84095800,84096000,
55463,chr2,141941199,141941401,
55464,chr5,42929800,42930000,
55465,chr13,23187800,23188000,
55466,chr5,73024800,73025200,
55467,chr11,42526800,42527600,
55468,chr16,61263200,61264000,
55469,chr17,59465599,59465800,
55470,chr6,45680800,45681000,
55471,chr17,80535200,80535400,
55472,chr7,111055000,111055600,
55473,chr2,44079800,44080000,
55474,chr14,50054600,50054800,
55475,chr2,214215600,214216000,
55476,chr4,11884800,11885000,
55477,chr1,206323400,206323800,
55478,chr5,43726200,43726600,
